"user_id","item_starttime"
11,2014-01-28 19:40:01
11,2015-01-11 13:47:42
11,2015-01-10 12:42:57
11,2014-06-16 10:05:47
11,2014-04-08 17:51:58
11,2014-05-25 18:13:47
11,2014-05-22 18:37:37
11,2015-02-23 14:05:39
11,2015-01-10 13:32:49
11,2014-01-26 13:57:19
11,2015-03-23 12:02:48
11,2014-05-25 18:07:53
11,2015-03-14 13:20:43
11,2014-06-17 19:08:48
11,2014-01-27 16:35:24
11,2014-02-21 16:01:58
11,2014-06-16 10:02:14
11,2015-01-09 20:55:03
11,2015-01-09 20:46:40
11,2015-02-23 13:37:36
11,2014-05-22 18:31:23
11,2014-07-10 10:31:01
11,2014-09-30 10:45:19
11,2014-11-17 09:56:31
11,2015-02-23 15:36:22
11,2015-03-16 11:52:19
11,2014-12-08 19:07:01
11,2014-11-16 21:11:17
11,2014-02-20 20:07:35
11,2014-01-24 19:28:12
11,2014-01-25 20:44:49
11,2014-01-24 19:16:26
11,2014-02-20 14:44:41
11,2014-12-08 12:24:43
11,2015-03-22 10:58:02
11,2014-01-24 19:55:17
11,2014-02-17 19:45:53
11,2014-11-10 11:58:25
11,2015-01-03 10:34:11
11,2014-01-24 19:44:37
11,2014-01-16 19:21:06
11,2014-12-08 12:54:06
11,2015-03-15 19:53:15
11,2014-10-01 12:27:04
11,2015-02-21 10:59:53
11,2014-10-15 20:08:34
11,2014-11-09 18:30:59
11,2014-10-01 18:44:15
11,2014-09-25 19:47:50
11,2014-09-29 11:49:11
11,2014-11-15 13:31:15
11,2015-03-14 11:52:49
11,2014-07-28 21:59:43
11,2014-02-17 20:43:11
11,2014-02-26 11:52:09
11,2015-10-22 11:38:46
11,2015-04-04 11:17:50
11,2015-11-15 17:55:03
11,2016-02-20 11:54:02
11,2015-06-29 10:07:04
11,2015-05-14 14:31:07
11,2015-09-30 17:01:20
11,2015-02-21 10:11:56
11,2015-05-13 18:47:17
20,2015-09-21 15:19:19
20,2015-12-10 18:26:02
20,2015-04-28 22:25:21
20,2015-09-14 18:18:11
20,2016-03-19 11:47:12
20,2015-12-11 21:49:46
20,2015-09-13 19:13:15
20,2015-09-05 00:12:20
20,2015-05-29 10:30:22
20,2016-02-15 18:12:06
20,2015-08-31 18:21:47
20,2015-12-28 12:01:00
20,2015-08-10 22:42:54
20,2016-02-19 00:23:42
20,2015-10-15 20:11:38
20,2015-12-23 12:43:49
20,2016-02-16 13:04:06
20,2014-11-12 17:11:40
20,2014-09-16 15:56:04
20,2014-02-15 15:09:33
20,2014-08-25 14:16:23
20,2014-10-02 15:53:12
20,2014-10-02 15:38:52
20,2014-11-12 17:29:44
20,2014-06-11 13:54:12
20,2014-06-06 19:40:18
20,2014-05-16 13:23:36
20,2014-05-15 16:46:05
20,2014-06-04 15:24:40
20,2014-09-22 11:23:23
20,2014-01-10 13:46:34
20,2014-01-09 14:37:44
20,2014-11-04 13:06:22
20,2014-11-04 17:07:10
20,2014-05-29 23:28:29
20,2015-07-07 12:28:31
20,2015-11-30 18:33:06
33,2015-11-06 15:54:23
33,2014-09-05 12:33:25
33,2014-10-08 12:11:54
33,2014-10-23 11:55:14
33,2014-02-05 13:56:59
33,2014-02-05 15:15:13
33,2014-03-24 15:05:23
33,2015-10-08 16:47:27
33,2015-10-22 14:48:57
33,2015-10-01 12:55:05
33,2015-10-01 12:48:15
33,2016-01-26 12:32:27
33,2014-04-11 11:51:54
33,2014-04-07 12:34:17
33,2014-05-20 14:19:37
33,2014-05-20 16:27:12
42,2014-10-06 09:49:07
42,2015-02-10 08:10:25
42,2014-09-20 15:04:53
42,2015-01-18 17:00:01
42,2014-10-06 09:30:34
42,2014-03-02 09:16:12
42,2014-05-07 22:31:24
42,2014-02-04 14:20:14
42,2014-11-03 17:37:36
42,2014-05-07 22:25:17
42,2014-04-14 22:41:56
42,2014-05-07 10:48:11
42,2014-09-17 18:46:41
42,2014-09-17 19:02:24
42,2014-07-16 10:05:13
42,2014-07-16 09:59:06
42,2015-01-21 10:48:47
42,2014-07-14 10:51:14
42,2014-02-24 20:51:28
42,2014-10-17 09:20:01
42,2014-10-17 09:04:41
42,2014-08-25 11:39:32
42,2015-04-05 08:49:04
42,2014-07-06 10:39:23
42,2015-01-14 12:25:37
42,2015-01-14 11:46:47
42,2014-02-21 22:48:37
42,2014-02-24 11:44:30
42,2014-02-25 21:14:44
42,2014-02-24 20:07:40
42,2015-02-05 05:53:13
42,2014-07-14 11:16:59
42,2014-02-24 21:05:14
42,2014-12-11 12:33:13
42,2014-02-24 11:59:45
42,2015-01-12 12:14:53
42,2014-11-17 10:54:36
42,2014-06-17 12:15:24
42,2014-09-13 22:34:26
42,2014-12-10 18:30:07
42,2014-10-17 09:27:16
42,2015-02-02 05:55:48
42,2014-10-17 09:16:21
42,2014-10-15 12:30:29
42,2014-08-25 11:07:23
42,2014-04-06 11:20:17
42,2014-02-20 10:16:02
42,2014-10-17 09:00:03
42,2014-07-07 16:39:39
42,2014-04-08 10:14:15
42,2014-02-18 18:37:37
42,2014-10-16 07:50:57
42,2014-04-06 11:24:54
42,2014-01-24 11:59:35
42,2015-02-15 13:12:47
42,2014-05-22 08:44:29
42,2014-07-08 09:53:38
42,2015-01-29 23:06:24
42,2014-09-09 10:43:34
42,2015-01-30 06:22:38
42,2015-01-28 08:27:22
42,2014-05-20 10:43:07
42,2014-05-19 19:56:16
42,2014-09-29 20:04:01
42,2014-06-09 09:56:12
42,2014-11-13 08:33:32
42,2014-05-19 08:54:04
42,2015-02-15 22:52:17
42,2014-03-13 10:33:46
42,2014-12-02 22:03:28
42,2014-10-10 09:37:08
42,2014-04-24 12:45:21
42,2015-01-26 05:11:14
42,2014-05-17 11:26:07
42,2014-05-17 11:29:47
42,2014-05-13 20:57:08
42,2014-03-31 14:02:36
42,2014-02-13 12:19:51
42,2014-07-03 11:21:29
42,2014-06-09 10:20:45
42,2014-10-24 08:41:49
42,2014-06-30 11:56:32
42,2014-05-15 10:57:58
42,2015-01-23 18:20:45
42,2014-11-09 09:53:12
42,2014-05-15 11:45:59
42,2015-01-21 20:26:31
42,2014-10-10 10:09:13
42,2014-05-12 19:42:32
42,2014-10-10 09:47:23
42,2014-05-12 19:45:47
42,2014-05-13 11:43:45
42,2014-07-22 10:54:30
42,2014-10-24 08:35:47
42,2014-10-22 20:39:45
42,2014-05-14 11:51:41
42,2014-04-19 13:54:05
42,2014-10-23 12:54:13
42,2015-02-11 23:17:09
42,2014-05-13 10:54:17
42,2014-08-14 10:50:51
42,2014-10-22 20:44:58
42,2014-10-22 20:42:02
42,2015-02-10 21:12:05
42,2014-08-14 10:43:36
42,2014-10-07 11:42:53
42,2014-10-07 10:24:35
42,2014-03-27 20:57:10
42,2014-03-03 12:30:16
42,2014-03-27 09:58:03
42,2015-01-19 11:13:38
42,2014-09-20 15:15:07
42,2014-09-20 14:58:49
44,2015-02-06 16:07:34
44,2015-12-10 14:04:21
44,2015-04-07 17:47:13
44,2015-12-11 15:29:33
44,2015-12-11 15:48:34
44,2015-04-07 20:17:00
44,2016-02-02 11:43:54
44,2015-12-24 12:35:04
44,2015-12-01 14:30:14
44,2015-09-03 11:12:07
44,2015-12-11 16:45:07
44,2015-12-11 18:02:23
44,2015-12-09 13:38:27
44,2015-12-10 18:27:54
44,2015-12-07 12:55:05
44,2015-04-20 19:12:24
44,2015-04-07 20:07:55
44,2014-01-25 15:36:28
44,2015-12-10 14:31:40
44,2015-12-10 14:42:16
44,2015-12-10 16:54:13
44,2016-03-18 16:43:06
44,2016-02-29 11:40:59
44,2016-02-29 12:35:06
44,2016-02-28 18:46:51
44,2015-12-10 17:31:23
44,2015-12-11 16:08:30
44,2015-04-17 16:27:06
44,2015-12-10 19:28:30
44,2015-12-10 19:41:39
44,2015-12-10 19:45:08
44,2015-11-19 15:00:52
44,2016-03-18 17:22:26
44,2016-03-18 17:48:29
44,2015-12-10 19:31:12
44,2015-12-11 15:45:39
44,2015-12-11 15:57:34
44,2015-10-28 10:23:24
44,2016-02-28 18:43:39
44,2016-02-28 18:16:49
44,2015-04-21 16:52:56
44,2015-04-21 17:23:37
44,2015-04-25 12:32:44
44,2016-03-18 22:37:05
44,2016-03-18 23:13:09
44,2015-12-11 18:14:30
44,2015-10-22 13:10:09
44,2015-10-29 13:32:44
44,2015-04-25 12:14:04
44,2015-12-11 15:42:23
44,2016-02-28 19:04:11
44,2015-10-29 14:29:33
44,2015-10-29 15:27:18
44,2015-12-10 13:48:23
44,2015-03-16 14:38:54
44,2015-03-16 14:37:05
44,2016-02-28 18:40:43
44,2016-02-28 18:56:33
44,2015-11-19 15:02:16
44,2015-12-11 17:48:49
44,2015-12-11 17:53:55
44,2015-12-11 17:51:30
44,2015-12-11 18:24:03
44,2015-12-10 18:10:47
44,2015-12-10 18:30:47
44,2015-12-10 19:39:27
44,2015-12-11 18:16:17
44,2015-12-11 18:18:00
44,2016-03-23 20:30:38
44,2016-03-23 21:27:21
44,2015-12-03 11:24:53
44,2015-02-06 11:11:37
44,2015-10-29 14:39:21
44,2015-10-29 14:28:14
44,2015-10-29 14:21:58
44,2015-10-29 14:43:27
44,2015-10-29 14:34:11
44,2015-10-29 14:23:21
44,2015-10-29 14:40:37
44,2015-04-07 17:50:31
44,2015-02-06 11:27:09
44,2015-06-06 21:18:21
44,2015-06-06 21:23:38
44,2015-06-06 21:33:55
44,2016-02-02 12:37:53
44,2015-05-21 20:08:10
44,2016-03-23 22:18:35
44,2015-10-29 18:15:05
44,2015-12-11 16:00:35
44,2016-02-28 18:38:05
44,2015-06-06 20:50:32
44,2015-06-06 21:20:22
44,2015-06-06 22:11:55
44,2016-02-02 14:54:48
44,2016-03-23 21:24:01
44,2016-03-23 22:26:47
44,2016-03-02 15:59:57
44,2015-11-19 14:59:19
44,2015-12-11 17:46:43
44,2015-12-11 17:58:51
44,2015-12-11 18:29:13
44,2016-03-15 13:34:27
44,2016-03-18 22:29:51
44,2015-12-11 15:32:34
44,2016-03-02 16:23:27
44,2015-10-29 14:42:14
44,2015-04-01 14:43:56
44,2015-12-28 11:59:47
44,2015-12-11 18:26:49
44,2015-12-28 12:15:13
44,2016-03-19 12:41:47
44,2016-03-18 23:10:05
44,2015-10-30 14:34:03
44,2015-10-28 10:48:35
44,2015-10-28 11:40:40
44,2015-11-19 15:04:18
44,2015-04-30 14:33:20
44,2014-12-09 21:11:02
44,2014-12-09 21:28:17
44,2015-01-18 00:18:20
44,2015-01-18 00:19:40
44,2016-01-13 20:54:14
44,2015-05-21 20:06:23
44,2015-04-30 15:37:50
44,2016-03-02 15:13:32
44,2016-03-02 15:27:00
44,2015-04-23 13:09:36
44,2015-10-30 14:28:54
44,2016-03-02 15:31:32
44,2015-10-30 14:26:09
44,2016-03-23 20:33:59
44,2015-06-15 12:57:19
44,2015-06-15 13:10:01
44,2014-04-30 19:32:32
44,2015-11-23 10:19:09
44,2015-04-30 14:37:46
44,2016-03-02 13:40:08
44,2016-03-02 14:53:11
44,2016-03-02 15:08:56
44,2015-12-15 14:52:48
44,2015-12-15 15:01:25
44,2015-04-30 15:00:07
44,2015-04-30 14:53:37
44,2016-01-12 14:57:49
44,2015-11-22 19:53:23
44,2015-11-22 20:14:40
44,2016-01-12 15:52:02
44,2015-04-25 22:12:50
44,2015-10-03 16:16:34
44,2015-11-23 10:13:54
44,2015-12-15 14:13:45
44,2015-12-10 17:24:10
44,2015-10-12 13:18:15
44,2016-02-02 14:41:03
44,2015-10-29 14:20:15
44,2015-12-15 14:15:38
44,2015-04-21 17:03:27
44,2015-04-21 16:59:49
44,2015-04-24 19:08:11
44,2015-04-30 14:27:59
44,2015-04-30 14:36:27
44,2015-10-29 15:28:14
44,2015-06-16 11:22:55
44,2015-04-24 19:11:20
44,2015-10-30 14:51:12
44,2015-12-17 09:41:00
44,2015-05-21 20:04:50
44,2015-12-09 15:41:46
44,2015-11-22 15:20:57
44,2015-11-22 15:27:25
44,2015-12-17 09:25:51
44,2015-04-25 12:11:53
44,2015-12-11 12:45:23
44,2015-11-22 20:10:35
44,2015-10-12 12:53:55
44,2015-11-05 11:00:46
44,2016-02-28 17:48:48
44,2016-02-28 18:25:10
44,2015-10-28 10:45:38
44,2015-10-28 10:36:40
44,2015-12-11 15:52:52
44,2015-10-28 11:35:18
44,2015-10-14 11:26:51
44,2015-04-25 12:15:13
44,2016-03-06 16:41:25
44,2015-06-06 22:21:08
44,2015-12-11 18:31:20
44,2015-12-17 09:31:53
44,2015-12-17 10:24:03
44,2015-11-26 15:43:13
44,2016-03-02 13:53:46
44,2015-04-30 14:24:22
44,2016-03-18 22:34:02
44,2016-03-18 22:51:56
44,2016-03-18 22:54:45
44,2015-10-12 13:03:14
44,2015-11-05 10:08:02
44,2015-10-14 09:51:34
44,2014-11-19 00:05:05
44,2015-12-10 14:40:47
44,2016-03-06 16:45:59
44,2015-04-07 20:56:21
44,2015-12-11 12:44:18
44,2015-12-10 18:47:54
44,2015-12-08 12:05:59
44,2016-03-23 21:10:33
44,2015-12-11 15:38:07
44,2015-12-11 16:02:21
44,2015-12-10 21:42:41
44,2016-03-09 12:51:42
44,2016-03-19 17:38:51
44,2016-03-19 17:45:17
44,2016-03-19 17:49:49
44,2015-11-05 10:58:42
44,2015-12-11 16:49:04
44,2016-02-28 18:28:29
44,2016-02-28 19:02:04
44,2016-02-28 18:59:33
44,2015-12-11 18:07:40
44,2015-12-11 18:33:30
44,2015-04-30 14:29:53
44,2015-12-17 09:54:24
44,2015-10-14 09:56:17
44,2015-10-29 15:31:22
44,2015-12-17 12:18:14
44,2016-02-02 12:03:39
44,2016-02-28 17:53:22
44,2016-02-28 18:20:02
44,2015-12-11 16:04:43
44,2015-12-11 16:10:57
44,2016-02-28 19:11:03
44,2016-02-28 19:06:08
44,2015-10-29 18:12:29
44,2015-10-12 13:15:13
44,2016-02-02 12:44:56
44,2016-02-29 12:39:30
44,2015-12-11 18:21:17
44,2014-04-09 17:01:10
44,2016-03-23 21:03:53
44,2016-03-23 21:16:47
44,2015-10-29 14:31:03
44,2015-04-25 12:18:08
44,2015-10-29 14:37:06
44,2015-10-29 14:35:50
44,2015-10-29 15:25:22
44,2015-10-29 15:32:46
44,2015-05-21 20:09:51
44,2015-12-10 14:39:28
44,2015-11-22 20:12:40
44,2015-12-10 17:19:48
44,2015-12-10 19:47:52
44,2014-11-19 13:30:19
44,2015-12-15 14:19:46
44,2016-01-13 20:44:13
44,2016-02-28 18:22:26
44,2016-03-02 13:47:22
44,2016-03-02 14:03:25
44,2016-03-02 15:19:05
44,2015-12-11 18:05:21
44,2015-12-11 18:22:25
44,2014-11-20 11:26:33
44,2015-06-15 12:50:29
44,2015-06-15 12:46:26
44,2015-11-23 10:17:39
44,2015-04-08 21:17:06
44,2014-11-20 12:44:30
44,2015-12-17 13:12:13
44,2015-10-12 12:57:56
44,2015-10-12 13:05:08
44,2015-10-12 13:12:40
44,2015-10-12 13:07:36
44,2016-03-23 22:13:11
44,2016-03-23 22:30:25
44,2015-10-29 13:31:34
44,2015-10-29 14:24:33
44,2016-03-06 16:56:11
44,2015-12-17 09:21:03
44,2015-12-17 10:28:50
44,2015-10-11 18:01:59
44,2015-12-17 09:44:39
44,2015-12-17 10:11:12
44,2015-01-12 12:21:56
44,2016-03-09 12:08:47
44,2016-03-09 13:00:04
44,2016-03-06 17:20:22
44,2016-03-02 15:06:39
44,2015-11-05 11:09:12
44,2014-11-20 13:02:11
44,2015-11-22 20:16:08
44,2015-01-21 13:13:45
44,2015-04-13 13:54:45
44,2015-12-17 09:50:33
44,2015-11-05 11:05:47
44,2015-01-21 23:35:12
44,2015-10-14 15:55:57
44,2015-10-14 16:00:08
44,2015-10-14 16:39:13
44,2015-11-28 12:18:25
44,2015-03-20 20:23:34
44,2015-03-20 20:29:23
44,2015-03-20 20:48:27
44,2015-02-27 19:06:06
44,2015-05-28 12:59:37
44,2015-05-28 13:02:59
44,2015-05-28 13:20:57
44,2015-03-27 15:57:47
44,2015-08-31 12:56:53
44,2015-03-27 22:50:25
44,2015-03-27 22:54:58
44,2015-03-28 09:57:51
44,2015-04-15 12:12:11
44,2015-04-15 12:16:48
44,2015-04-15 12:50:27
44,2015-12-22 10:45:11
44,2015-12-22 11:07:47
44,2015-10-16 11:13:43
44,2015-10-16 11:33:57
44,2015-03-28 19:18:44
44,2015-10-16 12:36:53
44,2015-04-15 21:21:58
44,2015-05-28 13:28:34
44,2015-03-26 20:40:14
44,2015-04-15 10:49:47
44,2015-04-15 11:18:23
44,2015-02-13 19:00:54
44,2015-04-15 11:47:30
44,2015-04-17 09:04:06
44,2015-03-27 14:10:29
44,2015-03-27 15:34:01
44,2015-03-27 15:37:02
44,2015-02-14 13:38:47
44,2015-04-15 21:18:50
44,2015-03-28 09:48:41
44,2015-03-28 09:52:42
44,2015-03-28 09:50:26
44,2015-03-28 10:10:07
44,2015-04-17 22:12:01
44,2015-04-17 22:32:51
44,2015-10-19 13:29:44
44,2015-04-18 11:42:00
44,2015-09-04 14:38:34
44,2015-03-28 19:23:44
44,2015-03-28 20:57:12
44,2015-03-28 21:08:49
44,2015-04-19 11:15:45
44,2015-12-04 10:39:41
44,2015-12-28 12:19:31
44,2015-03-10 13:13:05
44,2015-04-17 09:08:39
44,2015-12-03 12:00:04
44,2015-05-08 22:37:09
44,2015-10-22 12:57:32
44,2015-04-21 17:35:28
44,2016-03-15 13:12:11
44,2015-06-06 20:20:07
44,2016-03-18 17:04:54
44,2016-03-18 17:30:14
44,2015-03-11 10:24:02
44,2015-04-17 22:18:16
44,2015-04-17 22:26:25
44,2015-04-17 23:31:05
44,2015-03-11 12:08:16
44,2016-03-19 12:50:21
44,2015-12-08 12:17:57
44,2015-12-04 09:49:34
44,2016-03-15 18:18:01
44,2015-03-11 14:35:13
44,2015-04-23 13:16:22
44,2016-03-19 17:58:17
44,2015-03-11 14:38:58
44,2015-03-11 17:04:54
44,2015-03-11 16:53:40
44,2015-03-11 17:10:13
44,2016-02-02 14:49:10
44,2015-04-24 19:12:37
44,2015-04-25 12:31:01
44,2015-04-25 12:34:22
44,2015-06-09 23:23:40
44,2015-12-10 14:34:11
44,2015-12-10 15:45:52
44,2015-12-10 15:41:17
44,2015-12-10 18:19:57
44,2015-12-10 18:07:22
44,2015-12-10 19:37:02
44,2015-02-18 16:52:12
44,2015-12-11 15:35:40
44,2015-02-18 17:51:52
44,2016-02-28 18:31:50
44,2016-02-28 18:34:59
44,2016-02-28 19:08:19
44,2015-03-31 21:24:51
44,2015-06-03 17:28:04
44,2015-04-20 19:16:26
44,2016-03-23 21:08:22
44,2015-04-01 14:39:50
44,2015-04-01 14:56:07
44,2016-01-12 14:21:43
44,2016-03-18 17:43:47
44,2015-02-01 11:48:39
44,2016-03-18 22:47:48
44,2015-02-01 12:33:11
44,2015-02-01 14:12:02
44,2015-02-01 14:15:29
44,2015-04-21 16:58:18
44,2015-04-21 17:09:00
44,2015-04-21 17:21:33
44,2015-04-21 17:28:27
44,2015-04-21 17:16:52
44,2015-04-21 17:11:40
44,2015-04-21 17:19:06
44,2016-02-02 12:33:12
44,2016-02-02 14:52:30
44,2015-03-15 17:27:03
44,2015-10-03 16:04:30
44,2015-12-17 12:14:43
44,2015-10-12 12:34:33
44,2015-10-12 12:55:48
44,2015-06-06 20:58:07
44,2015-06-06 22:04:06
44,2015-06-06 22:07:18
44,2015-10-14 10:00:47
44,2015-03-16 22:34:21
44,2015-12-10 14:01:16
44,2015-12-10 15:48:30
44,2015-12-10 17:16:42
